text,label
Time Convert from hours to minutes Hannah's journey to camp is 3 hours and 16 minutes. Tori's journey to camp is 214 minutes. What is the difference in their journeys in minutes? 102 minutes,"161    Answers as if there are 100 minutes in an hour...
Name: MisconceptionName, dtype: object"
Rearranging Formula and Equations Rearrange formulae to change the subject where the subject appears once and two steps are needed Rearrange the following equation to make ω the subject F=r ω^2 ω=√(F)/r,"256    Does not reverse the order of operations when ...
Name: MisconceptionName, dtype: object"
Estimation Identify when rounding a calculation will give an over or under approximation Tom and Katie are discussing how to estimate the answer to      38.8745 ÷ 7.9302   Tom says 40 ÷ 7.9302 would give an overestimate.  Katie says 38.8745 ÷ 8 would give an overestimate.  Who is correct? Neither is correct,"2461    Believes that the larger the dividend, the sma...
Name: MisconceptionName, dtype: object"
"Factorising into a Double Bracket Factorise a quadratic expression in the form x² + bx + c Factorise this expression, if possible: p^2+5 p+6 (p+6)(p-1)","418    Believes that when factorising a quadratic, th...
Name: MisconceptionName, dtype: object"
"2D Names and Properties of Shapes-Others Understand the terms equilateral and regular, and recognise the notation for regular polygons What do the dashes tell you about the sides of this polygon? ![A hexagon with a dash on each side.]() They are the midpoints","1340    Misunderstands dashed lines as being the midpoint
Name: MisconceptionName, dtype: object"
"Sketching from Factorised Form Given the sketch of a curve in the form (x + a)², work out its factorised form What is the equation of this curve? ![A quadratic curve with minimum point (1,0).]() y=x^2+1","492    Believes the graph of x squared + c has the tu...
Name: MisconceptionName, dtype: object"
"Sharing in a Ratio Given information about one part, work out other parts To make pink paint, you mix red paint with white paint in the ratio 3: 4. What should replace the star? ![Red, White, Total | 1200 ml, Star, Blank]() 4800  ml","1646    In ratio question where one side of ratio is g...
Name: MisconceptionName, dtype: object"
"Expanding Single Brackets Multiply algebraic terms, where both are linear versions of different letters (e.g. 4a x 2b) What is the answer to 4 c × 5 d ? 9 c d","2085    Adds instead of multiplies when multiplying al...
Name: MisconceptionName, dtype: object"
Writing Formula Use area to write algebraic expressions Which of the following formulae gives the area of this rectangle? ![Rectangle with base 3 and height 2x.]() A=6+4 x,"982    Calculates perimeter when asked for area
Name: MisconceptionName, dtype: object"
Parallel Lines Identify parallel lines written in the form y = mx + c Tom and Katie are discussing parallel lines Tom says y=2 x+5 and y=2 x-7 are parallel  Katie says y=2 x+5 and y=3 x+5 are parallel Who is correct? Both Tom and Katie,"585    Believes lines can be parallel by having the s...
Name: MisconceptionName, dtype: object"
Compound Area Calculate the perimeter of a rectilinear shape by adding lengths expressed in the same units What is the perimeter of this composite shape made from rectangles? ![A composite shape made from three rectangles that form a step structure.  The base of the shape is horizontal and is 23m long. The vertical height of the whole shape is 22m. The horizontal width of the top part of the shape is 6m. The horizontal width of the first step is 7m. The vertical height of the bottom rectangle is 5m.  The vertical height of the top rectangle is 8m.]() 71  m,"1706    When calculating perimeter, only adds the mark...
Name: MisconceptionName, dtype: object"
"Quadratic Equations Given a sketch of a quadratic graph, f(x), write down the solutions to f(x) = a According to the graph, what is the approximate solution to x^2-3 x-6=2 ![A set of axes with the quadratic graph y=x^2-3x-6 drawn on.]() y=-6","212    Solves for y=0 instead of given y-value when r...
Name: MisconceptionName, dtype: object"
"Simplifying Algebraic Fractions Simplify an algebraic fraction by factorising both the numerator and denominator Simplify the following, if possible: 4 t^2+1/4 t-2 t-1/2","2398    Thinks you can divide terms by different facto...
Name: MisconceptionName, dtype: object"
Solving Linear Inequalities Solve one-step linear inequalities in one variable where the variable appears on one side of the equation In which region would x=-5.3 belong? ![A Venn diagram made up of two overlapping circles. One circle is labelled x+5.3 is less than or equal to 0 and the other circle is labelled -(5.3+x)/2 is greater than 0. A is in the x+5.3 is less than or equal to 0 circle only. B is in the overlap of the two circles. C is in the -(5.3+x)/2 is great than 0 circle only. D is outside both circles.]() B,"1880    Mixes up greater than and less than symbols
Name: MisconceptionName, dtype: object"
"Real Life Graphs Interpret the gradient on a linear section on a real life graph Jadon decides to go for a run starting from home. The graph on the right shows Jadon's distance in metres (d) over time in seconds (t).  The gradient of the negative sloping section of the graph is 0.5.  Which of the following does that 0.5 best represent? ![A sketch of a graph with d on the y axis and t on the x axis. A straight line slopes upwards from the origin 2/3 of the way up the graph, 1/5 across the graph. It then becomes horizontal for the next 1/5 of the graph, before sloping downwards in a straight line for the remainder of the graph. ]() Jadon is decelerating at a rate of 0.5  m / s^2","2437    Believes a downward slope on a distance-time g...
Name: MisconceptionName, dtype: object"
"Gradient as change in y over change in x Estimate the gradient at a point on a non-linear section of a real life graph The graph shows information about the velocity, v  m / s, of a parachutist t seconds after leaving a plane.  Which of the following is the best estimate for the gradient of the curve when t=6 ![The image is of a velocity-time graph. There is a straight line, a tangent, drawn so that it is touching the curve at t=6. The tangent goes through (2, 31), (6, 47) and (8,55). ]() 7.66 …","1099    Believes gradient at a point = y coordinate/x ...
Name: MisconceptionName, dtype: object"
Parallel Lines Identify parallel lines written in the form y = mx + c Tom and Katie are arguing about parallel lines.  Tom says y=2 𝐱+3 and y=3 𝐱+2 are parallel.   Katie says y=2 𝐱+3 and y=2 𝐱-3 are parallel.  Who is correct? Both Tom and Katie,"2037    Believes switching the gradient and y-intercep...
Name: MisconceptionName, dtype: object"
"Expanding Double Brackets Expand double brackets with an extra variable outside When you multiply out the brackets and simplify, what replaces the triangle? m(m+5)(m-5) ≡ m^3 m^2 m ◯ =+0 (no m term)","2256    Believes the constant in an expanded quadratic...
Name: MisconceptionName, dtype: object"
"Linear Sequences (nth term) Find the nth term rule for a descending integer linear sequence      20,14,8,2,-4, …   When calculating the nth-term rule of this sequence, what should replace the star? nth-term rule: n  □ 20","2376    When finding the nth term of a linear sequence...
Name: MisconceptionName, dtype: object"
Mental Multiplication and Division Recognise and use efficient methods for mental multiplication Tom and Katie are discussing ways to calculate 59 × 4 mentally Tom doubles 59 and then doubles the answer Katie does 60 × 4 and then subtracts 4 from the answer Who would get the correct answer? Only Katie,"1066    Does not think that the compensation strategy ...
Name: MisconceptionName, dtype: object"
