text,label
systematic listing strategies identify the total number of combinations in a given scenario by using the product rule for counting where duplicates are considered different jumbo restaurant has \ 34 \ choices of starters \ 92 \ choices of main course and \ 27 \ choices of dessert sally wants a starter main course and dessert which of the following calculations would correctly work out the total possible combinations of available to sally \ 349227 \,2279
finding the equation of a line sketch or identify a sketch of a line given in the form y mx c where m is negative which of the following sketches could represent \ y14 x \ 2 axes with a negative gradient and a negative y intercept,2282
sequencesothers given a description of a descending linear sequence in words write some terms of that sequence if the \ 3^{\text {rd }} \ term of a sequence is \ 8 \ and the termtoterm rule is \ 2 \ what is the \ 7^{\text {th }} \ term in this sequence \ 6 \,2284
function machines for a given input find the output of a function machine here is a function machine input \ \longrightarrow \times 5 \longrightarrow1 \quad \longrightarrow \ output what is the output when the input is \ 9 \ \ 36 \,2285
speed distance time calculate the distance travelled using a speedtime graph the velocitytime graph shows the velocity of a car during a journey a velocitytime graph section a goes from 00 to 1020 with the 10 being 10 seconds and the 20 being 20 ms what was the distance travelled during section a \ 2236 \mathrm{m} \,2286
simultaneous equations manipulate both equations so that they are in a form to be added or subtracted tom and katie are discussing how to get this pair of simultaneous equations in a form where they can eliminate \ y \ \ 1\ \2 x6 y4 \ \ 2\ \ x2 y8 \ tom says you need to multiply equation \ 2 \ by \ 3 \ katie says you need to multiply equation \ 1 \ by \ 2 \ and multiply equation \ 2 \ by \ 6 \ who is correct only tom,2291
other sequences identify triangular numbers \ 13610152128 \ldots \ what is the name commonly given to this sequence of numbers the fibonacci numbers,2296
horizontal and vertical lines recognise the equations of horizontal lines from a diagram what is the equation of this line a graph of a horizontal line going through 3 on the y axis \ x3 y \,2301
perimeter given the area of a square calculate a missing dimension a shape is made up a square and regular pentagon the area of the square is \ 196 \mathrm{cm}^{2} \ what is the perimeter of the compound shape a regular pentagon with a square joined along one edge \ 112 \mathrm{cm} \,2302
adding and subtracting with decimals recognise and use efficient strategies for mental addition this is how dora calculates the answer to \ 12345 \ mentally dora uses the same method to calculate \ 27359 \ which of the following shows how she would do this a diagram showing 3 thought bubbles from doras head the first bubble says i added the whole part first 12 4 16 the second bubble says i then added the decimal part 03 05 08 the third bubble says i then added 16 and 08 to get 168 so 123 45 168 \ \begin{array}{c}23537 \\ 070916 \\ 37163716\end{array} \,2305
adding and subtracting with decimals recognise and use efficient strategies for mental addition this is how dora calculates the answer to \ 12345 \ mentally image showing a cartoon girl with three thought bubbles above her head the first bubble states i added the whole part first 12416 the second states i then added the decimal part 030508 the third bubble states i then added 16 and 08 to get 168so 12345168 dora uses the same method to calculate \ 35218 \ which of the following shows how she would do this \ \begin{array}{c}32124 \\ 050813 \\ 24132413\end{array} \,2305
bidmas use the order of operations to carry out calculations involving addition subtraction multiplication andor division problem p \ 6 \div 35 \ problem q \ 6 \div 3 \times 5 \ which calculation should you do first in each problem problem p \ 6 \div 3 \ problem q \ 3 \times 5 \,2306
bidmas use the order of operations to carry out calculations involving brackets \ 632 \ tom and katie are trying to make the calculation above equal to \ 5 \ tom says you can write it like this \ 632 \ katie says you can leave it like this \ 632 \ who is correct only tom,2306
bidmas use the order of operations to carry out calculations involving addition subtraction multiplication andor division problem p \ 456 \ problem q \ 45 \times 6 \ which calculation should you do first in each problem problem p \ 56 \ problem q \ 5 \times 6 \,2306
bidmas use the order of operations to carry out calculations involving brackets \ 985 \ jo and paul are trying to make the calculation above equal to \ 6 \ jo says you can write it like this \ 985 \ paul says you can leave it like this \ 985 \ who is correct neither is correct,2306
bidmas use the order of operations to carry out calculations involving addition subtraction multiplication andor division tom and katie are discussing the order of operations tom says \ 642 \equiv 426 \ katie says \ 64 \times 2 \equiv 6 \times 42 \ who is correct neither is correct,2306
simplifying algebraic fractions simplify an algebraic fraction by factorising both the numerator and denominator write the following as simply as possible \ \frac{6 p9}{6 p3} \ \ \frac{p3}{p1} \,2307
converting between fractions and decimals convert fractions less than 1 to terminating decimals of 1 decimal place convert \ \frac{4}{20} \ into a decimal \ 420 \,2308
converting between fractions and decimals convert fractions less than 1 to terminating decimals of 3 or more decimal places convert \ \frac{7}{40} \ into a decimal \ 740 \,2308
converting between fractions and decimals convert fractions less than 1 to terminating decimals of 2 decimal places \ \frac{6}{25} \ \ 625 \,2308
converting between fractions and decimals convert fractions less than 1 to terminating decimals of 3 or more decimal places convert \ \frac{97}{250} \ into a decimal \ 9725 \,2308
converting between fractions and decimals convert fractions less than 1 to terminating decimals of 2 decimal places convert \ \frac{3}{20} \ into a decimal \ 320 \,2308
tree diagrams with dependent events calculate the probability of two dependent events occurring without drawing a tree diagram there are \ 5 \ red balls and \ 4 \ yellow balls in a cup a cup with 5 red and 4 yellow balls in it all of the balls are the same size kate picks out two balls at the same time what is the probability at least one ball is red \ \frac{40}{72} \,2309
congruency in other shapes distinguish between congruency and similarity tom and katie are discussing congruence and similarity who is correct tom says these two squares are congruent an image of two squares a little one and a big one they are enlargements of each other katie says these two squares are similar an image of two squares a little one and a big one they are enlargements of each other neither is correct,2312
written division interpret and carry out mental division using a bar model find the value of \ p \ horizontal green bar divided into 5 equal sections each section is labelled with a p curly bracket shows that 3 of the sections sum to 615 \ 1845 \,2314
multiplying and dividing with decimals calculate the square of a number \ 08^{2} \ \ 016 \,2316
quadratic equations solve quadratic equations using the quadratic formula where the coefficient of x is not 1 vera wants to solve this equation using the quadratic formula \ 3 h^{2}10 h40 \ what should replace the circle \ \frac{ \pm \sqrt{}}{\bigcirc} \ \ 9 \,2316
equation of a circle calculate points that lie on the equation of a circle in the form x y r which of the following points lies on the circle with equation \ x^{2}y^{2}10 \ \ 05 \,2316
squares cubes etc calculate the square of a number \ 16^{2} \ \ 32 \,2316
plotting quadratics from tables of values given a positive x value find the corresponding y value for curves in the form y x c this is a part of the table of values for the equation \ yx^{2} \ \begin{tabular}{cc} \hline\ x \ \ 4 \ \\ \hline\ y \ \ \color{gold}\bigstar \ \\ \hline \end{tabular} what should replace the star \ 8 \,2316
solving quadratic inequalities solve positive quadratic inequalities by balancing eg x a which of the following is the correct solution to the inequality \ x^{2}16 \ \ \{8x8\} \,2316
plotting quadratics from tables of values given a positive x value find the corresponding y value for curves in the form y ax bx c this is a part of the table of values for the equation \y\frac{1}{2} x^{2}\ \begin{tabular}{cc} \hline\ x \ \ \frac{2}{3} \ \\ \hline\ y \ \ \bigstar \ \\ \hline \end{tabular} what should replace the star \ \frac{2}{3} \,2316
quadratic sequences given a description of an ascending sequence using quadratics in words write some terms of that sequence square then subtract \ 2 \ the first three terms of which sequence below is produced by this termtoterm rule \ 1410 \,2316
